ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;SalesOrderNumber;SalesAmount
345;20230404;20230416;20230411;25895;SO44336;"2583,9924"
351;20230404;20230416;20230411;11097;SO44337;"2564,9924"
314;20230404;20230416;20230411;18188;SO44338;"2719,4852"
311;20230404;20230416;20230411;18189;SO44339;"2719,4852"
314;20230404;20230416;20230411;17354;SO44340;"2719,4852"
348;20230405;20230417;20230412;25905;SO44341;"2564,9924"
320;20230405;20230417;20230412;14610;SO44342;"531,3146"
314;20230405;20230417;20230412;17920;SO44343;"2719,4852"
310;20230406;20230418;20230413;14427;SO44344;"2719,4852"
313;20230406;20230418;20230413;28200;SO44345;"2719,4852"
336;20230406;20230418;20230413;14602;SO44346;"531,3146"
312;20230406;20230418;20230413;17911;SO44347;"2719,4852"
313;20230407;20230419;20230414;14159;SO44348;"2719,4852"
311;20230407;20230419;20230414;28243;SO44349;"2719,4852"
312;20230407;20230419;20230414;28244;SO44350;"2719,4852"
314;20230407;20230419;20230414;28271;SO44351;"2719,4852"
311;20230407;20230419;20230414;28297;SO44352;"2719,4852"
326;20230407;20230419;20230414;14591;SO44353;"531,3146"
336;20230407;20230419;20230414;14603;SO44354;"531,3146"
347;20230407;20230419;20230414;11093;SO44355;"2583,9924"
345;20230407;20230419;20230414;11099;SO44356;"2583,9924"
310;20230407;20230419;20230414;17511;SO44357;"2719,4852"
310;20230407;20230419;20230414;17732;SO44358;"2719,4852"
311;20230408;20230420;20230415;14525;SO44359;"2719,4852"
311;20230408;20230420;20230415;14158;SO44360;"2719,4852"
310;20230408;20230420;20230415;13686;SO44361;"2719,4852"
310;20230408;20230420;20230415;28259;SO44362;"2719,4852"
312;20230408;20230420;20230415;28285;SO44363;"2719,4852"
348;20230408;20230420;20230415;11092;SO44364;"2564,9924"
313;20230408;20230420;20230415;17912;SO44365;"2719,4852"
313;20230408;20230420;20230415;17502;SO44366;"2719,4852"
328;20230408;20230420;20230415;25562;SO44367;"531,3146"
314;20230409;20230421;20230416;14150;SO44368;"2719,4852"
310;20230409;20230421;20230416;28250;SO44369;"2719,4852"
313;20230409;20230421;20230416;18193;SO44370;"2719,4852"
311;20230409;20230421;20230416;17514;SO44371;"2719,4852"
310;20230409;20230421;20230416;17736;SO44372;"2719,4852"
310;20230410;20230422;20230417;13767;SO44373;"2719,4852"
310;20230410;20230422;20230417;14157;SO44374;"2719,4852"
310;20230410;20230422;20230417;14183;SO44375;"2719,4852"
349;20230410;20230422;20230417;29399;SO44376;"2564,9924"
310;20230410;20230422;20230417;28234;SO44377;"2719,4852"
349;20230410;20230422;20230417;25903;SO44378;"2564,9924"
351;20230410;20230422;20230417;11080;SO44379;"2564,9924"
310;20230410;20230422;20230417;17915;SO44380;"2719,4852"
313;20230411;20230423;20230418;14191;SO44381;"2719,4852"
347;20230411;20230423;20230418;11341;SO44382;"2583,9924"
310;20230411;20230423;20230418;28268;SO44383;"2719,4852"
311;20230411;20230423;20230418;28296;SO44384;"2719,4852"
314;20230411;20230423;20230418;28298;SO44385;"2719,4852"
312;20230411;20230423;20230418;28587;SO44386;"2719,4852"
351;20230411;20230423;20230418;11096;SO44387;"2564,9924"
310;20230411;20230423;20230418;17924;SO44388;"2719,4852"
313;20230411;20230423;20230418;17925;SO44389;"2719,4852"
314;20230411;20230423;20230418;17353;SO44390;"2719,4852"
313;20230411;20230423;20230418;17730;SO44391;"2719,4852"
314;20230411;20230423;20230418;17910;SO44392;"2719,4852"
345;20230412;20230424;20230419;29398;SO44393;"2583,9924"
313;20230412;20230424;20230419;28246;SO44394;"2719,4852"
314;20230412;20230424;20230419;28339;SO44395;"2719,4852"
345;20230412;20230424;20230419;25901;SO44396;"2583,9924"
330;20230412;20230424;20230419;14596;SO44397;"531,3146"
312;20230412;20230424;20230419;17733;SO44398;"2719,4852"
311;20230413;20230425;20230420;28240;SO44399;"2719,4852"
312;20230413;20230425;20230420;28588;SO44400;"2719,4852"
312;20230413;20230425;20230420;17515;SO44401;"2719,4852"
314;20230414;20230426;20230421;13666;SO44402;"2719,4852"
350;20230414;20230426;20230421;19844;SO44403;"2564,9924"
314;20230415;20230427;20230422;28221;SO44404;"2719,4852"
310;20230415;20230427;20230422;28224;SO44405;"2719,4852"
313;20230415;20230427;20230422;28299;SO44406;"2719,4852"
351;20230415;20230427;20230422;11077;SO44407;"2564,9924"
351;20230415;20230427;20230422;11103;SO44408;"2564,9924"
320;20230415;20230427;20230422;25563;SO44409;"531,3146"
310;20230416;20230428;20230423;28223;SO44410;"2719,4852"
312;20230416;20230428;20230423;28584;SO44411;"2719,4852"
349;20230416;20230428;20230423;11100;SO44412;"2564,9924"
310;20230417;20230429;20230424;13606;SO44413;"2719,4852"
311;20230417;20230429;20230424;28340;SO44414;"2719,4852"
312;20230417;20230429;20230424;28355;SO44415;"2719,4852"
345;20230417;20230429;20230424;11069;SO44416;"2583,9924"
311;20230417;20230429;20230424;17917;SO44417;"2719,4852"
311;20230417;20230429;20230424;17919;SO44418;"2719,4852"
310;20230417;20230429;20230424;17352;SO44419;"2719,4852"
311;20230417;20230429;20230424;17512;SO44420;"2719,4852"
313;20230418;20230430;20230425;13607;SO44421;"2719,4852"
326;20230418;20230430;20230425;19353;SO44422;"531,3146"
313;20230418;20230430;20230425;28586;SO44423;"2719,4852"
312;20230418;20230430;20230425;17916;SO44424;"2719,4852"
311;20230418;20230430;20230425;17504;SO44425;"2719,4852"
314;20230419;20230501;20230426;13770;SO44426;"2719,4852"
314;20230419;20230501;20230426;14146;SO44427;"2719,4852"
313;20230419;20230501;20230426;28362;SO44428;"2719,4852"
314;20230419;20230501;20230426;28583;SO44429;"2719,4852"
313;20230419;20230501;20230426;17927;SO44430;"2719,4852"
312;20230419;20230501;20230426;17725;SO44431;"2719,4852"
314;20230420;20230502;20230427;14165;SO44432;"2719,4852"
312;20230420;20230502;20230427;28270;SO44433;"2719,4852"
310;20230420;20230502;20230427;28580;SO44434;"2719,4852"
312;20230421;20230503;20230428;28573;SO44435;"2719,4852"
322;20230421;20230503;20230428;26630;SO44436;"531,3146"
344;20230421;20230503;20230428;11076;SO44437;"2583,9924"
312;20230421;20230503;20230428;17909;SO44438;"2719,4852"
310;20230422;20230504;20230429;14195;SO44439;"2719,4852"
312;20230422;20230504;20230429;12261;SO44440;"2719,4852"
312;20230422;20230504;20230429;22118;SO44441;"2719,4852"
334;20230422;20230504;20230429;14599;SO44442;"531,3146"
310;20230422;20230504;20230429;17370;SO44443;"2719,4852"
311;20230424;20230506;20230501;13697;SO44444;"2719,4852"
314;20230425;20230507;20230502;17478;SO44445;"2719,4852"
313;20230425;20230507;20230502;17914;SO44446;"2719,4852"
312;20230426;20230508;20230503;12265;SO44447;"2719,4852"
311;20230426;20230508;20230503;28264;SO44448;"2719,4852"
312;20230426;20230508;20230503;28293;SO44449;"2719,4852"
310;20230426;20230508;20230503;28294;SO44450;"2719,4852"
313;20230426;20230508;20230503;28295;SO44451;"2719,4852"
332;20230426;20230508;20230503;20164;SO44452;"531,3146"
310;20230426;20230508;20230503;17923;SO44453;"2719,4852"
310;20230426;20230508;20230503;17926;SO44454;"2719,4852"
312;20230426;20230508;20230503;17513;SO44455;"2719,4852"
320;20230426;20230508;20230503;25560;SO44456;"531,3146"
311;20230427;20230509;20230504;28196;SO44457;"2719,4852"
314;20230427;20230509;20230504;28247;SO44458;"2719,4852"
314;20230427;20230509;20230504;28288;SO44459;"2719,4852"
334;20230427;20230509;20230504;20150;SO44460;"531,3146"
313;20230427;20230509;20230504;17918;SO44461;"2719,4852"
311;20230428;20230510;20230505;14155;SO44462;"2719,4852"
332;20230428;20230510;20230505;19340;SO44463;"531,3146"
314;20230428;20230510;20230505;22120;SO44464;"2719,4852"
320;20230428;20230510;20230505;14613;SO44465;"531,3146"
334;20230428;20230510;20230505;26640;SO44466;"531,3146"
346;20230428;20230510;20230505;11070;SO44467;"2583,9924"
351;20230428;20230510;20230505;11075;SO44468;"2564,9924"
314;20230428;20230510;20230505;17734;SO44469;"2719,4852"
313;20230428;20230510;20230505;17735;SO44470;"2719,4852"
322;20230428;20230510;20230505;25561;SO44471;"531,3146"
312;20230429;20230511;20230506;13685;SO44472;"2719,4852"
312;20230429;20230511;20230506;28255;SO44473;"2719,4852"
330;20230429;20230511;20230506;14601;SO44474;"531,3146"
345;20230429;20230511;20230506;11101;SO44475;"2583,9924"
314;20230429;20230511;20230506;17913;SO44476;"2719,4852"
310;20230429;20230511;20230506;17922;SO44477;"2719,4852"
314;20230429;20230511;20230506;17726;SO44478;"2719,4852"
350;20230430;20230512;20230507;29391;SO44479;"2564,9924"
350;20230430;20230512;20230507;25891;SO44480;"2564,9924"
347;20230501;20230513;20230508;29448;SO44571;"2583,9924"
314;20230501;20230513;20230508;28664;SO44572;"2719,4852"
347;20230501;20230513;20230508;25917;SO44573;"2583,9924"
349;20230501;20230513;20230508;11107;SO44574;"2564,9924"
344;20230501;20230513;20230508;11110;SO44575;"2583,9924"
313;20230501;20230513;20230508;28660;SO44576;"2719,4852"
314;20230502;20230514;20230509;28667;SO44577;"2719,4852"
314;20230502;20230514;20230509;28653;SO44578;"2719,4852"
312;20230502;20230514;20230509;28662;SO44579;"2719,4852"
314;20230503;20230515;20230510;13782;SO44580;"2719,4852"
348;20230503;20230515;20230510;11108;SO44581;"2564,9924"
346;20230503;20230515;20230510;11134;SO44582;"2583,9924"
310;20230503;20230515;20230510;18210;SO44583;"2719,4852"
313;20230504;20230516;20230511;28671;SO44584;"2719,4852"
312;20230504;20230516;20230511;28790;SO44585;"2719,4852"
314;20230504;20230516;20230511;28794;SO44586;"2719,4852"
311;20230504;20230516;20230511;28627;SO44587;"2719,4852"
342;20230504;20230516;20230511;26683;SO44588;"531,3146"
346;20230504;20230516;20230511;11104;SO44589;"2583,9924"
310;20230505;20230517;20230512;13795;SO44590;"2719,4852"
330;20230505;20230517;20230512;17987;SO44591;"531,3146"
314;20230505;20230517;20230512;28761;SO44592;"2719,4852"
313;20230505;20230517;20230512;28645;SO44593;"2719,4852"
310;20230505;20230517;20230512;18250;SO44594;"2719,4852"
345;20230505;20230517;20230512;11124;SO44595;"2583,9924"
313;20230505;20230517;20230512;18238;SO44596;"2719,4852"
310;20230506;20230518;20230513;12290;SO44597;"2719,4852"
348;20230506;20230518;20230513;29400;SO44598;"2564,9924"
310;20230506;20230518;20230513;28792;SO44599;"2719,4852"
314;20230506;20230518;20230513;18243;SO44600;"2719,4852"
345;20230506;20230518;20230513;11117;SO44601;"2583,9924"
314;20230507;20230519;20230514;14702;SO44602;"2719,4852"
342;20230507;20230519;20230514;20167;SO44603;"531,3146"
322;20230507;20230519;20230514;19364;SO44604;"531,3146"
314;20230507;20230519;20230514;28672;SO44605;"2719,4852"
313;20230507;20230519;20230514;28772;SO44606;"2719,4852"
310;20230507;20230519;20230514;28774;SO44607;"2719,4852"
313;20230507;20230519;20230514;18200;SO44608;"2719,4852"
311;20230507;20230519;20230514;18220;SO44609;"2719,4852"
313;20230507;20230519;20230514;18241;SO44610;"2719,4852"
314;20230508;20230520;20230515;13778;SO44611;"2719,4852"
311;20230508;20230520;20230515;28675;SO44612;"2719,4852"
313;20230508;20230520;20230515;28628;SO44613;"2719,4852"
312;20230508;20230520;20230515;28650;SO44614;"2719,4852"
314;20230508;20230520;20230515;28654;SO44615;"2719,4852"
314;20230508;20230520;20230515;28655;SO44616;"2719,4852"
313;20230508;20230520;20230515;28666;SO44617;"2719,4852"
314;20230508;20230520;20230515;18205;SO44618;"2719,4852"
312;20230509;20230521;20230516;13789;SO44619;"2719,4852"
312;20230509;20230521;20230516;18204;SO44620;"2719,4852"
313;20230509;20230521;20230516;18217;SO44621;"2719,4852"
311;20230509;20230521;20230516;13771;SO44622;"2719,4852"
312;20230510;20230522;20230517;12301;SO44623;"2719,4852"
342;20230510;20230522;20230517;19357;SO44624;"531,3146"
314;20230510;20230522;20230517;28658;SO44625;"2719,4852"
313;20230510;20230522;20230517;18272;SO44626;"2719,4852"
349;20230510;20230522;20230517;11109;SO44627;"2564,9924"
348;20230510;20230522;20230517;11356;SO44628;"2564,9924"
311;20230510;20230522;20230517;18209;SO44629;"2719,4852"
312;20230511;20230523;20230518;28765;SO44630;"2719,4852"
310;20230511;20230523;20230518;28629;SO44631;"2719,4852"
314;20230511;20230523;20230518;18196;SO44632;"2719,4852"
310;20230511;20230523;20230518;18203;SO44633;"2719,4852"
311;20230511;20230523;20230518;18213;SO44634;"2719,4852"
310;20230511;20230523;20230518;18218;SO44635;"2719,4852"
314;20230512;20230524;20230519;14705;SO44636;"2719,4852"
311;20230512;20230524;20230519;28644;SO44637;"2719,4852"
310;20230512;20230524;20230519;28651;SO44638;"2719,4852"
330;20230512;20230524;20230519;14617;SO44639;"531,3146"
313;20230512;20230524;20230519;18246;SO44640;"2719,4852"
313;20230512;20230524;20230519;18255;SO44641;"2719,4852"
330;20230512;20230524;20230519;25567;SO44642;"531,3146"
314;20230513;20230525;20230520;12280;SO44643;"2719,4852"
311;20230513;20230525;20230520;12279;SO44644;"2719,4852"
344;20230513;20230525;20230520;11344;SO44645;"2583,9924"
344;20230513;20230525;20230520;29449;SO44646;"2583,9924"
312;20230513;20230525;20230520;28770;SO44647;"2719,4852"
344;20230513;20230525;20230520;25916;SO44648;"2583,9924"
344;20230513;20230525;20230520;25924;SO44649;"2583,9924"
351;20230513;20230525;20230520;11147;SO44650;"2564,9924"
313;20230514;20230526;20230521;14720;SO44651;"2719,4852"
350;20230514;20230526;20230521;28407;SO44652;"2564,9924"
326;20230514;20230526;20230521;20170;SO44653;"531,3146"
313;20230514;20230526;20230521;28619;SO44654;"2719,4852"
346;20230514;20230526;20230521;11105;SO44655;"2583,9924"
311;20230514;20230526;20230521;18275;SO44656;"2719,4852"
350;20230514;20230526;20230521;11120;SO44657;"2564,9924"
312;20230514;20230526;20230521;18201;SO44658;"2719,4852"
313;20230514;20230526;20230521;18208;SO44659;"2719,4852"
310;20230515;20230527;20230522;28775;SO44660;"2719,4852"
336;20230515;20230527;20230522;14639;SO44661;"531,3146"
349;20230515;20230527;20230522;11151;SO44662;"2564,9924"
313;20230515;20230527;20230522;18212;SO44663;"2719,4852"
311;20230515;20230527;20230522;18222;SO44664;"2719,4852"
334;20230515;20230527;20230522;25564;SO44665;"531,3146"
313;20230516;20230528;20230523;28763;SO44666;"2719,4852"
310;20230516;20230528;20230523;28795;SO44667;"2719,4852"
313;20230516;20230528;20230523;28621;SO44668;"2719,4852"
350;20230516;20230528;20230523;25942;SO44669;"2564,9924"
313;20230516;20230528;20230523;18245;SO44670;"2719,4852"
311;20230516;20230528;20230523;18268;SO44671;"2719,4852"
310;20230516;20230528;20230523;18207;SO44672;"2719,4852"
314;20230517;20230529;20230524;13790;SO44673;"2719,4852"
314;20230517;20230529;20230524;28635;SO44674;"2719,4852"
336;20230517;20230529;20230524;25566;SO44675;"531,3146"
312;20230517;20230529;20230524;18198;SO44676;"2719,4852"
310;20230518;20230530;20230525;22233;SO44677;"2719,4852"
310;20230518;20230530;20230525;22121;SO44678;"2719,4852"
346;20230518;20230530;20230525;11106;SO44679;"2583,9924"
312;20230519;20230531;20230526;12296;SO44680;"2719,4852"
342;20230519;20230531;20230526;17982;SO44681;"531,3146"
310;20230519;20230531;20230526;28797;SO44682;"2719,4852"
312;20230519;20230531;20230526;28799;SO44683;"2719,4852"
310;20230519;20230531;20230526;28643;SO44684;"2719,4852"
310;20230519;20230531;20230526;18249;SO44685;"2719,4852"
313;20230520;20230601;20230527;14712;SO44686;"2719,4852"
342;20230520;20230601;20230527;20172;SO44687;"531,3146"
310;20230520;20230601;20230527;18244;SO44688;"2719,4852"
310;20230520;20230601;20230527;18269;SO44689;"2719,4852"
344;20230520;20230601;20230527;11111;SO44690;"2583,9924"
346;20230521;20230602;20230528;28414;SO44691;"2583,9924"
311;20230521;20230602;20230528;28670;SO44692;"2719,4852"
311;20230521;20230602;20230528;28676;SO44693;"2719,4852"
311;20230521;20230602;20230528;22232;SO44694;"2719,4852"
346;20230521;20230602;20230528;19855;SO44695;"2583,9924"
313;20230521;20230602;20230528;18254;SO44696;"2719,4852"
310;20230522;20230603;20230529;18219;SO44697;"2719,4852"
326;20230522;20230603;20230529;25565;SO44698;"531,3146"
313;20230523;20230604;20230530;22234;SO44699;"2719,4852"
314;20230523;20230604;20230530;28769;SO44700;"2719,4852"
336;20230523;20230604;20230530;14636;SO44701;"531,3146"
314;20230523;20230604;20230530;18260;SO44702;"2719,4852"
311;20230524;20230605;20230531;12300;SO44703;"2719,4852"
350;20230524;20230605;20230531;29403;SO44704;"2564,9924"
311;20230524;20230605;20230531;28678;SO44705;"2719,4852"
311;20230524;20230605;20230531;28618;SO44706;"2719,4852"
311;20230524;20230605;20230531;28649;SO44707;"2719,4852"
350;20230524;20230605;20230531;25909;SO44708;"2564,9924"
311;20230524;20230605;20230531;18240;SO44709;"2719,4852"
313;20230525;20230606;20230601;28674;SO44710;"2719,4852"
310;20230525;20230606;20230601;18248;SO44711;"2719,4852"
348;20230525;20230606;20230601;11112;SO44712;"2564,9924"
313;20230526;20230607;20230602;22128;SO44713;"2719,4852"
313;20230526;20230607;20230602;28657;SO44714;"2719,4852"
314;20230526;20230607;20230602;22182;SO44715;"2719,4852"
314;20230526;20230607;20230602;22230;SO44716;"2719,4852"
336;20230526;20230607;20230602;14616;SO44717;"531,3146"
314;20230526;20230607;20230602;18239;SO44718;"2719,4852"
313;20230527;20230608;20230603;14700;SO44719;"2719,4852"
311;20230527;20230608;20230603;28625;SO44720;"2719,4852"
342;20230527;20230608;20230603;26643;SO44721;"531,3146"
310;20230528;20230609;20230604;13774;SO44722;"2719,4852"
345;20230528;20230609;20230604;29410;SO44723;"2583,9924"
314;20230528;20230609;20230604;28665;SO44724;"2719,4852"
345;20230528;20230609;20230604;25910;SO44725;"2583,9924"
332;20230528;20230609;20230604;14614;SO44726;"531,3146"
313;20230528;20230609;20230604;18273;SO44727;"2719,4852"
344;20230528;20230609;20230604;11126;SO44728;"2583,9924"
310;20230529;20230610;20230605;12307;SO44729;"2719,4852"
311;20230529;20230610;20230605;14697;SO44730;"2719,4852"
312;20230529;20230610;20230605;28661;SO44731;"2719,4852"
312;20230529;20230610;20230605;18251;SO44732;"2719,4852"
313;20230529;20230610;20230605;18214;SO44733;"2719,4852"
313;20230530;20230611;20230606;12285;SO44734;"2719,4852"
311;20230530;20230611;20230606;28673;SO44735;"2719,4852"
328;20230530;20230611;20230606;14634;SO44736;"531,3146"
314;20230530;20230611;20230606;18242;SO44737;"2719,4852"
